CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CREDIT_UTILIZATION,PAYMENT_RATIO,PURCHASE_TO_LIMIT,CASH_ADVANCE_INTENSITY,AVG_PURCHASE_VALUE,INSTALLMENT_PURCHASE_SHARE,SEGMENT
C13983,24.297113,0.636364,230.47,0.0,230.47,0.0,0.5,0.0,0.5,0.0,0,7,4000.0,0.0,312.343947,0.0,12,0.00607427825,0.0,0.0576175,0.0,32.924285714285716,1.0,Installment-Focused
C13984,2271.7875,1.0,0.0,0.0,0.0,2866.563908,0.0,0.0,0.0,0.25,5,0,8000.0,327.593428,365.820843,0.0,8,0.2839734375,0.1442007353240565,0.0,0.35832048850000003,0.0,0.0,Cash-Advance Heavy
C13985,5000.825577,1.0,3310.39,3072.89,237.5,2019.865472,0.75,0.666667,0.333333,0.083333,1,28,7500.0,2633.433636,2412.441231,0.0,12,0.6667767435999999,0.5265997774671037,0.4413853333333333,0.2693153962666667,118.22821428571429,0.07174381266255637,Balanced Usage
C13986,3723.723928,1.0,0.0,0.0,0.0,1138.457723,0.0,0.0,0.0,0.333333,6,0,4500.0,930.285952,978.023398,0.0,12,0.8274942062222223,0.24982677824337357,0.0,0.2529906051111111,0.0,0.0,High-Utilization
C13987,348.066767,1.0,695.0,695.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,470.847821,179.773891,0.0,12,0.08701669175000001,1.3527514420818003,0.17375,0.0,695.0,0.0,Low-Engagement
C13988,846.380946,1.0,8397.44,6812.04,1585.4,0.0,1.0,1.0,1.0,0.0,0,118,10000.0,8067.500812,202.618759,1.0,12,0.0846380946,9.531760905213005,0.839744,0.0,71.16474576271187,0.18879563295480528,High-Value Active
C13989,39.557369,0.363636,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,831.294005,237.52827,0.0,12,0.013185789666666668,21.014896238422732,0.015216666666666667,0.0,45.65,0.0,Low-Engagement
C13990,3492.064185,1.0,0.0,0.0,0.0,522.551112,0.0,0.0,0.0,0.090909,1,0,12500.0,1349.873959,790.534808,0.0,11,0.2793651348,0.3865547388270585,0.0,0.04180408896,0.0,0.0,Low-Engagement
C13991,719.427666,1.0,734.4,180.0,554.4,0.0,0.583333,0.083333,0.5,0.0,0,8,1000.0,285.477654,282.063918,0.0,12,0.7194276660000001,0.39681217096813726,0.7343999999999999,0.0,91.8,0.7549019607843137,High-Utilization
C13992,1184.924492,0.9,306.0,234.0,72.0,1314.443111,0.4,0.2,0.3,0.2,8,7,3000.0,500.833154,672.890662,0.0,10,0.3949748306666667,0.4226709443355821,0.102,0.43814770366666667,43.714285714285715,0.23529411764705882,Cash-Advance Heavy
C13993,4285.123888,1.0,4235.03,4235.03,0.0,0.0,0.833333,0.833333,0.0,0.0,0,29,10000.0,1660.32858,1243.967283,0.0,12,0.42851238880000003,0.38746337874840925,0.42350299999999996,0.0,146.0355172413793,0.0,Balanced Usage
C13994,989.448428,1.0,429.97,420.32,9.65,1029.77967,0.875,0.5,0.5,0.25,4,13,1500.0,195.369397,179.644332,0.0,8,0.6596322853333334,0.19745283480302825,0.28664666666666666,0.6865197799999999,33.074615384615385,0.022443426285554804,Cash-Advance Heavy
C13995,3126.109251,1.0,3357.24,2197.01,1160.23,0.0,1.0,1.0,1.0,0.0,0,154,7000.0,1149.614601,707.168238,0.0,12,0.4465870358571428,0.3677461370335198,0.47960571428571425,0.0,21.80025974025974,0.3455904254685397,High-Value Active
C13996,3912.344717,1.0,2080.66,672.48,1408.18,1829.712153,1.0,0.166667,1.0,0.166667,5,42,6000.0,1017.896487,888.469097,0.0,12,0.6520574528333333,0.26017556238769435,0.3467766666666666,0.3049520255,49.53952380952381,0.6767948631684177,High-Value Active
C13997,469.380653,1.0,5117.56,2562.27,2555.29,0.0,1.0,1.0,1.0,0.0,0,81,4300.0,5270.796852,216.41101,0.333333,12,0.10915829139534884,11.229258850598601,1.1901302325581395,0.0,63.17975308641976,0.49931803437575717,High-Value Active
C13998,3543.905366,1.0,1362.92,0.0,1362.92,0.0,1.0,0.0,1.0,0.0,0,15,7500.0,1026.706561,1039.058094,0.0,12,0.4725207154666667,0.28971049025466555,0.18172266666666667,0.0,90.86133333333333,1.0,High-Value Active
C13999,1218.208868,0.818182,0.0,0.0,0.0,4467.667258,0.0,0.0,0.0,0.363636,12,0,2500.0,3341.009938,385.307674,0.0,11,0.4872835472,2.742559199626513,0.0,1.7870669032000002,0.0,0.0,Cash-Advance Heavy
C14000,680.079404,1.0,636.41,106.01,530.4,2525.736564,1.0,0.083333,1.0,0.25,10,19,12000.0,309.998666,266.056225,0.0,12,0.056673283666666664,0.4558271639704002,0.05303416666666667,0.21047804699999997,33.49526315789473,0.8334249933219151,Installment-Focused
C14001,1431.445361,1.0,0.0,0.0,0.0,1414.866215,0.0,0.0,0.0,0.083333,1,0,1500.0,235.637068,442.595956,0.0,12,0.9542969073333334,0.16461478336510532,0.0,0.9432441433333334,0.0,0.0,High-Utilization
C14002,131.760301,1.0,789.43,787.48,1.95,0.0,1.0,1.0,0.083333,0.0,0,14,5000.0,2023.907685,187.636973,0.916667,12,0.0263520602,15.360527181855785,0.157886,0.0,56.387857142857136,0.002470136680896343,Balanced Usage
C14003,35.988695,0.636364,294.0,0.0,294.0,0.0,0.5,0.0,0.416667,0.0,0,6,1200.0,502.277937,188.697505,0.333333,12,0.029990579166666666,13.956547660313886,0.245,0.0,49.0,1.0,Installment-Focused
C14004,128.507898,0.454545,0.0,0.0,0.0,490.12386,0.0,0.0,0.0,0.083333,1,0,1200.0,199.424458,83.292732,0.0,12,0.10708991500000001,1.551845926232487,0.0,0.40843655,0.0,0.0,Cash-Advance Heavy
C14005,3985.637748,1.0,20.0,20.0,0.0,1306.18399,0.083333,0.083333,0.0,0.333333,5,1,6000.0,1203.180838,1148.848564,0.0,12,0.664272958,0.3018791255185593,0.0033333333333333335,0.21769733166666666,20.0,0.0,Low-Engagement
C14006,1726.125465,1.0,223.95,223.95,0.0,265.018687,0.083333,0.083333,0.0,0.083333,1,1,5000.0,1734.836967,533.845048,0.0,12,0.34522509300000004,1.0050468533004349,0.044789999999999996,0.0530037374,223.95,0.0,Low-Engagement
C14007,948.944615,1.0,678.94,201.4,477.54,0.0,1.0,0.166667,1.0,0.0,0,44,2000.0,1750.388539,612.055723,0.083333,12,0.4744723075,1.844563435348648,0.33947000000000005,0.0,15.430454545454547,0.7033611217486081,Installment-Focused
C14008,71.983739,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,93.4312,20.887671,0.0,12,0.059986449166666664,1.2979486936626063,0.8333333333333334,0.0,1000.0,0.0,Low-Engagement
C14009,32.903658,1.0,391.5,0.0,391.5,0.0,0.75,0.0,0.75,0.0,0,9,6500.0,405.250915,162.812944,0.727273,12,0.00506210123076923,12.316287599390925,0.060230769230769234,0.0,43.5,1.0,Installment-Focused
C14010,3822.559709,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,1160.567938,1336.764756,0.0,12,0.7645119418,0.30361015297354504,0.2,0.0,1000.0,0.0,High-Utilization
C14011,580.175457,1.0,759.5,85.0,674.5,995.015703,0.833333,0.166667,0.75,0.333333,5,24,4000.0,1194.432152,1174.266863,0.083333,12,0.14504386425000002,2.058742984710572,0.189875,0.24875392575000002,31.645833333333332,0.8880842659644503,Installment-Focused
C14012,9.444869,0.363636,127.14,127.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,0.0,312.343947,0.0,12,0.00236121725,0.0,0.031785,0.0,63.57,0.0,Low-Engagement
C14013,1509.525178,1.0,0.0,0.0,0.0,1784.023712,0.0,0.0,0.0,0.25,5,0,3500.0,513.387513,518.481808,0.0,12,0.43129290800000003,0.3400986750550245,0.0,0.5097210605714285,0.0,0.0,Cash-Advance Heavy
C14014,1288.895823,0.727273,0.0,0.0,0.0,3233.145994,0.0,0.0,0.0,0.181818,3,0,3500.0,4919.065431,409.279112,0.285714,11,0.3682559494285714,3.8164957502542856,0.0,0.9237559982857143,0.0,0.0,Cash-Advance Heavy
C14015,4825.450839,1.0,5855.46,5855.46,0.0,0.0,0.833333,0.833333,0.0,0.0,0,26,7000.0,3866.077948,1232.547913,0.0,12,0.6893501198571429,0.8011848171270946,0.8364942857142857,0.0,225.21,0.0,Balanced Usage
C14016,5797.6687,1.0,0.0,0.0,0.0,4639.195255,0.0,0.0,0.0,0.666667,12,0,6000.0,1936.745052,2327.030849,0.0,12,0.9662781166666667,0.3340558338561153,0.0,0.7731992091666666,0.0,0.0,High-Utilization
C14017,10.248544,0.090909,0.0,0.0,0.0,690.668996,0.0,0.0,0.0,0.083333,3,0,1200.0,0.0,312.343947,0.0,12,0.008540453333333335,0.0,0.0,0.5755574966666667,0.0,0.0,Cash-Advance Heavy
C14018,6928.721377,1.0,18.35,0.0,18.35,14836.45141,0.416667,0.0,0.416667,0.083333,1,5,18000.0,22281.70046,1592.560164,0.090909,12,0.3849289653888889,3.2158459328389877,0.0010194444444444446,0.8242473005555555,3.6700000000000004,1.0,Cash-Advance Heavy
C14019,1725.887609,1.0,0.0,0.0,0.0,753.22315,0.0,0.0,0.0,0.25,3,0,1700.0,1169.756885,2116.153771,0.0,12,1.0152280052941176,0.6777711821442249,0.0,0.4430724411764706,0.0,0.0,High-Utilization
C14020,475.675998,1.0,5421.73,5421.73,0.0,0.0,1.0,1.0,0.0,0.0,0,34,10500.0,5510.903074,183.857011,1.0,12,0.045302476,11.585413384679544,0.5163552380952381,0.0,159.4626470588235,0.0,High-Value Active
C14021,961.369596,1.0,0.0,0.0,0.0,1124.284462,0.0,0.0,0.0,0.166667,2,0,1200.0,275.73187,564.587643,0.0,12,0.80114133,0.28681151468409866,0.0,0.9369037183333334,0.0,0.0,High-Utilization
C14022,1364.256013,1.0,0.0,0.0,0.0,252.98756,0.0,0.0,0.0,0.083333,1,0,1500.0,513.013589,313.51258,0.0,12,0.9095040086666666,0.37603908951948306,0.0,0.16865837333333333,0.0,0.0,High-Utilization
C14023,113.629276,0.272727,798.0,798.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,4372.014696,84.491283,0.0,12,0.022725855200000002,38.476129127145015,0.1596,0.0,798.0,0.0,Low-Engagement
C14024,9.906062,0.909091,202.3,0.0,202.3,0.0,0.909091,0.0,0.818182,0.0,0,10,1500.0,195.62615,150.087965,0.0,11,0.006604041333333334,19.74812493602402,0.13486666666666666,0.0,20.23,1.0,Installment-Focused
C14026,26.506901,0.909091,400.91,115.61,285.3,0.0,0.583333,0.083333,0.416667,0.0,0,19,2500.0,465.179466,147.891541,0.5,12,0.0106027604,17.54937199184469,0.160364,0.0,21.100526315789477,0.7116310393853982,Installment-Focused
C14027,157.66813,0.857143,1263.51,87.0,1176.51,0.0,0.714286,0.142857,0.428571,0.0,0,8,10000.0,1458.713508,101.798289,1.0,7,0.015766812999999998,9.251796846959497,0.126351,0.0,157.93875,0.9311441935560463,Installment-Focused
C14028,2336.363625,1.0,924.19,0.0,924.19,432.263451,1.0,0.0,1.0,0.166667,2,48,2500.0,874.589045,845.447604,0.0,12,0.93454545,0.37433772536156484,0.369676,0.1729053804,19.253958333333333,1.0,High-Utilization
C14029,316.095114,1.0,89.96,0.0,89.96,0.0,0.416667,0.0,0.416667,0.0,0,5,4700.0,301.153658,202.370136,0.0,12,0.06725427957446808,0.9527311390203899,0.019140425531914893,0.0,17.991999999999997,1.0,Installment-Focused
C14030,453.856643,1.0,238.75,0.0,238.75,0.0,0.571429,0.0,0.571429,0.0,0,6,1500.0,94.007773,106.442582,0.0,7,0.3025710953333334,0.20713098386884246,0.15916666666666668,0.0,39.791666666666664,1.0,Installment-Focused
C14031,1914.092562,1.0,538.85,487.5,51.35,0.0,0.416667,0.416667,0.166667,0.0,0,9,2000.0,1022.911305,980.069709,0.0,12,0.957046281,0.5344105741318899,0.269425,0.0,59.87222222222223,0.09529553679131483,High-Utilization
C14032,9061.317491,1.0,0.0,0.0,0.0,366.077141,0.0,0.0,0.0,0.083333,1,0,10000.0,2524.110566,4676.178874,0.0,12,0.9061317490999999,0.2785588926231787,0.0,0.0366077141,0.0,0.0,High-Utilization
C14033,3239.138704,1.0,3018.68,3018.68,0.0,4157.651522,0.25,0.25,0.0,0.5,9,6,5500.0,3369.399283,703.053712,0.083333,12,0.5889343098181818,1.0402145727316776,0.5488509090909091,0.7559366403636364,503.1133333333333,0.0,Cash-Advance Heavy
C14034,2450.104201,1.0,0.0,0.0,0.0,657.525213,0.0,0.0,0.0,0.083333,1,0,3000.0,692.953519,606.926044,0.0,12,0.8167014003333334,0.282826142135985,0.0,0.219175071,0.0,0.0,High-Utilization
C14035,342.358505,0.818182,633.66,65.96,567.7,367.516136,0.5,0.083333,0.333333,0.083333,1,6,4500.0,1625.059543,155.289203,0.272727,12,0.07607966777777778,4.746660355348848,0.14081333333333332,0.08167025244444445,105.61,0.8959063220023358,Installment-Focused
C14036,8983.120358,1.0,0.0,0.0,0.0,3517.845954,0.0,0.0,0.0,0.25,5,0,12500.0,1943.319108,3319.715492,0.0,12,0.71864962864,0.21633007580371105,0.0,0.28142767632,0.0,0.0,High-Utilization
C14037,2275.53087,1.0,1343.65,1262.29,81.36,0.0,1.0,0.666667,1.0,0.0,0,25,3000.0,718.5624,563.556704,0.0,12,0.75851029,0.315777917791992,0.44788333333333336,0.0,53.746,0.0605514829010531,High-Value Active
C14038,54.327257,1.0,346.02,0.0,346.02,0.0,0.916667,0.0,0.75,0.0,0,11,4500.0,237.839366,136.712954,0.333333,12,0.012072723777777778,4.377901243937274,0.07689333333333333,0.0,31.456363636363633,1.0,Installment-Focused
C14039,984.135371,1.0,599.58,590.0,9.58,0.0,0.333333,0.333333,0.083333,0.0,0,5,3000.0,782.954766,204.154837,0.0,12,0.32804512366666666,0.7955762886608004,0.19986,0.0,119.91600000000001,0.015977851162480402,Balanced Usage
C14040,2732.551701,1.0,1043.03,308.97,734.06,123.468228,1.0,0.5,1.0,0.083333,1,53,3000.0,1691.352849,1051.043802,0.0,12,0.910850567,0.6189646286952358,0.34767666666666663,0.041156076,19.679811320754716,0.7037764973203071,High-Utilization
C14041,5795.166009,1.0,0.0,0.0,0.0,7363.303617,0.0,0.0,0.0,0.25,3,0,12500.0,7570.031897,1489.464244,0.0,12,0.46361328071999997,1.3062666169085753,0.0,0.58906428936,0.0,0.0,Cash-Advance Heavy
C14042,2944.156996,1.0,12.22,12.22,0.0,244.694657,0.083333,0.083333,0.0,0.166667,2,1,3000.0,628.31462,1288.695715,0.0,12,0.9813856653333334,0.21341070495005626,0.004073333333333333,0.08156488566666667,12.22,0.0,High-Utilization
C14043,1693.841127,1.0,2439.98,1373.89,1066.09,1068.614851,1.0,0.75,1.0,0.333333,7,45,5500.0,1474.677315,507.969189,0.0,12,0.307971114,0.8706113527966074,0.4436327272727273,0.1942936092727273,54.22177777777778,0.43692571250584017,High-Value Active
C14044,189.98582,0.666667,369.0,0.0,369.0,991.09837,0.666667,0.0,0.5,0.166667,1,6,2500.0,292.582747,101.339007,0.0,6,0.075994328,1.540024129169219,0.1476,0.396439348,61.5,1.0,Cash-Advance Heavy
C14045,1690.352634,1.0,0.0,0.0,0.0,1359.175968,0.0,0.0,0.0,0.166667,4,0,3500.0,373.741157,640.422897,0.0,12,0.4829578954285714,0.2211024785494551,0.0,0.3883359908571429,0.0,0.0,Cash-Advance Heavy
C14046,3048.011738,1.0,1271.34,1239.42,31.92,0.0,0.75,0.75,0.083333,0.0,0,24,3200.0,1216.277275,1864.446362,0.0,12,0.9525036681250001,0.39903956400052415,0.39729375,0.0,52.9725,0.02510736703006277,High-Utilization
C14047,419.486983,1.0,450.0,450.0,0.0,1365.172054,0.083333,0.083333,0.0,0.166667,3,1,9500.0,4275.760118,152.381267,0.0,12,0.04415652452631579,10.192831461471117,0.04736842105263158,0.1437023214736842,450.0,0.0,Low-Engagement
C14048,2997.977825,1.0,35131.16,34087.73,1043.43,0.0,1.0,1.0,0.833333,0.0,0,344,12000.0,28896.66522,767.01418,0.75,12,0.24983148541666667,9.63871879872894,2.927596666666667,0.0,102.12546511627907,0.029700983400491186,High-Value Active
C14049,44.635372,0.727273,640.0,0.0,640.0,0.0,0.909091,0.0,0.818182,0.0,0,10,6000.0,596.47654,76.801019,0.0,11,0.007439228666666666,13.363315085623125,0.10666666666666667,0.0,64.0,1.0,Installment-Focused
C14050,5643.992345,1.0,6141.58,5070.48,1071.1,1003.760024,1.0,0.916667,1.0,0.333333,6,92,13000.0,11514.83756,1494.575739,0.0,12,0.4341532573076923,2.0401936884625593,0.47242923076923077,0.07721230953846155,66.75630434782609,0.1744013755417987,High-Value Active
C14051,2713.749041,1.0,0.0,0.0,0.0,318.035084,0.0,0.0,0.0,0.333333,4,0,3000.0,664.635735,880.427416,0.0,12,0.9045830136666667,0.2449142219706085,0.0,0.10601169466666666,0.0,0.0,High-Utilization
C14052,95.597121,1.0,101.97,101.97,0.0,97.921034,0.25,0.25,0.0,0.166667,3,3,3000.0,306.960201,174.329733,0.0,12,0.031865707,3.210977462386132,0.03399,0.03264034466666667,33.99,0.0,Low-Engagement
C14053,1679.429188,1.0,0.0,0.0,0.0,75.844786,0.0,0.0,0.0,0.166667,2,0,1800.0,243.503331,4511.435479,0.0,12,0.9330162155555556,0.1449917226280814,0.0,0.042135992222222224,0.0,0.0,High-Utilization
C14054,14.442528,1.0,163.9,0.0,163.9,0.0,1.0,0.0,0.909091,0.0,0,11,1500.0,138.776431,152.468146,0.777778,11,0.009628352,9.608873945060035,0.10926666666666666,0.0,14.9,1.0,Installment-Focused
C14055,8260.825897,1.0,3709.71,2420.76,1288.95,2379.462062,1.0,0.666667,1.0,0.833333,47,79,8500.0,6847.476495,7793.867173,0.0,12,0.9718618702352942,0.8289094311365075,0.4364364705882353,0.2799367131764706,46.95835443037975,0.3474530354124716,High-Value Active
C14056,4899.638221,1.0,0.0,0.0,0.0,424.449434,0.0,0.0,0.0,0.272727,5,0,5000.0,880.262447,1651.415614,0.0,11,0.9799276442,0.17965866198593358,0.0,0.0848898868,0.0,0.0,High-Utilization
C14057,138.596394,1.0,1333.9,663.9,670.0,0.0,0.75,0.583333,0.333333,0.0,0,14,7500.0,1000.797013,142.442556,0.333333,12,0.0184795192,7.220945539174706,0.17785333333333334,0.0,95.27857142857144,0.5022865282255041,Balanced Usage
C14058,4.160112,1.0,70.56,0.0,70.56,0.0,1.0,0.0,1.0,0.0,0,12,6000.0,54.598522,41.07052,0.222222,12,0.0006933519999999999,13.124291365232477,0.01176,0.0,5.88,1.0,Installment-Focused
C14059,592.416944,1.0,6228.01,3454.7,2773.31,0.0,1.0,1.0,1.0,0.0,0,117,4500.0,6052.32316,169.979797,1.0,12,0.13164820977777777,10.216323522306277,1.3840022222222224,0.0,53.2308547008547,0.4452963306096169,High-Value Active
C14060,1211.895212,1.0,0.0,0.0,0.0,119.377631,0.0,0.0,0.0,0.083333,2,0,1200.0,413.575315,938.748553,0.0,12,1.0099126766666666,0.34126326344459557,0.0,0.09948135916666666,0.0,0.0,High-Utilization
C14061,8.585976,0.545455,512.59,352.5,160.09,0.0,0.5,0.083333,0.333333,0.0,0,10,2500.0,908.190297,67.458687,0.25,12,0.0034343904000000004,105.7760116031072,0.20503600000000002,0.0,51.259,0.31231588599075283,Balanced Usage
C14062,32.612016,0.454545,545.88,545.88,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2000.0,1100.892272,150.867379,0.5,12,0.016306007999999997,33.75725904218863,0.27294,0.0,136.47,0.0,Low-Engagement
C14063,174.214883,0.363636,0.0,0.0,0.0,956.089092,0.0,0.0,0.0,0.083333,1,0,1200.0,238.06524,200.254118,0.0,12,0.14517906916666665,1.3665034576867925,0.0,0.79674091,0.0,0.0,Cash-Advance Heavy
C14064,147.765977,0.363636,1328.94,1328.94,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4000.0,4606.168653,107.749361,1.0,12,0.03694149425,31.17205155419505,0.332235,0.0,332.235,0.0,Low-Engagement
C14065,349.855056,1.0,3200.5,2097.88,1102.62,0.0,1.0,1.0,1.0,0.0,0,50,7000.0,3119.528249,192.900599,1.0,12,0.049979293714285715,8.916630460244084,0.45721428571428574,0.0,64.01,0.34451491954382124,High-Value Active
C14066,816.765152,1.0,7967.04,7839.22,127.82,0.0,1.0,1.0,0.416667,0.0,0,81,10000.0,8455.311569,193.562444,1.0,12,0.0816765152,10.352194322071174,0.796704,0.0,98.35851851851852,0.016043599630477568,High-Value Active
C14067,3177.232656,1.0,5877.73,5430.68,447.05,0.0,1.0,1.0,1.0,0.0,0,100,6000.0,6686.89278,1475.596139,0.0,12,0.529538776,2.1046279904533374,0.9796216666666666,0.0,58.7773,0.07605827419769197,High-Value Active
C14068,14.234636,0.545455,259.83,0.0,259.83,0.0,0.583333,0.0,0.416667,0.0,0,7,7000.0,357.269364,143.330305,1.0,12,0.0020335194285714285,25.09859500446657,0.037118571428571424,0.0,37.11857142857143,1.0,Installment-Focused
C14069,117.018324,0.909091,625.94,625.94,0.0,0.0,0.545455,0.545455,0.0,0.0,0,6,11000.0,627.763481,206.754529,0.142857,11,0.010638029454545455,5.36465964937252,0.05690363636363637,0.0,104.32333333333334,0.0,Balanced Usage
C14070,330.236089,0.636364,0.0,0.0,0.0,930.459784,0.0,0.0,0.0,0.083333,1,0,6500.0,2048.983642,325.882925,0.2,12,0.050805552153846155,6.204602435199019,0.0,0.1431476590769231,0.0,0.0,Low-Engagement
C14071,1087.567113,1.0,564.54,357.9,206.64,0.0,0.75,0.083333,0.666667,0.0,0,16,1400.0,443.196272,473.446195,0.0,12,0.7768336521428572,0.40751165303028064,0.4032428571428571,0.0,35.28375,0.3660325220533532,High-Utilization
C14072,409.592245,1.0,190.0,190.0,0.0,1986.427611,0.166667,0.166667,0.0,0.333333,6,2,11500.0,299.91595,173.798807,0.0,12,0.035616716956521736,0.7322305382026948,0.01652173913043478,0.17273283573913045,95.0,0.0,Low-Engagement
C14073,3.141961,0.181818,16.0,16.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,656.045331,120.437462,1.0,12,0.0005712656363636363,208.80123305158787,0.002909090909090909,0.0,16.0,0.0,Low-Engagement
C14074,1957.712033,1.0,276.76,0.0,276.76,0.0,0.333333,0.0,0.333333,0.0,0,4,3000.0,566.106669,403.51514,0.0,12,0.6525706776666667,0.28916748707546,0.09225333333333333,0.0,69.19,1.0,Installment-Focused
C14075,75.936035,0.545455,856.44,856.44,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,2300.0,426.894188,69.065604,0.0,11,0.03301566739130435,5.621760314454132,0.37236521739130435,0.0,285.48,0.0,Balanced Usage
C14076,1459.518449,1.0,393.82,134.07,259.75,0.0,0.916667,0.25,0.833333,0.0,0,35,1500.0,438.601342,848.38389,0.0,12,0.9730122993333333,0.30051099545916055,0.26254666666666665,0.0,11.252,0.6595652836321162,High-Utilization
C14077,1033.498736,1.0,21.75,0.0,21.75,1238.746947,0.083333,0.0,0.083333,0.333333,5,1,3000.0,255.779858,489.80832,0.0,12,0.3444995786666667,0.24748927994818562,0.00725,0.41291564900000005,21.75,1.0,Cash-Advance Heavy
C14078,2255.056361,0.909091,122.99,100.0,22.99,0.0,0.166667,0.083333,0.083333,0.0,0,2,9000.0,3737.838893,630.362106,0.090909,12,0.25056181788888887,1.6575367949306878,0.013665555555555556,0.0,61.495,0.18692576632246524,Low-Engagement
C14079,1798.042812,1.0,0.0,0.0,0.0,478.838983,0.0,0.0,0.0,0.083333,1,0,6300.0,1192.610471,564.715406,0.0,12,0.2854036209523809,0.6632825776119506,0.0,0.07600618777777778,0.0,0.0,Low-Engagement
C14080,179.209557,1.0,1526.42,1526.42,0.0,0.0,1.0,1.0,0.0,0.0,0,26,13500.0,1482.286465,190.938401,0.916667,12,0.013274781999999999,8.271246744948987,0.11306814814814815,0.0,58.70846153846154,0.0,High-Value Active
C14081,1119.464381,1.0,266.68,0.0,266.68,0.0,0.166667,0.0,0.166667,0.0,0,2,1400.0,1041.406725,668.498187,0.0,12,0.799617415,0.9302723183293494,0.19048571428571429,0.0,133.34,1.0,High-Utilization
C14082,2046.402647,1.0,3976.4,3298.79,677.61,0.0,1.0,0.833333,0.416667,0.0,0,23,7000.0,3413.229693,513.763932,0.0,12,0.29234323528571426,1.6679169654142851,0.5680571428571428,0.0,172.88695652173914,0.17040790664923047,High-Value Active
C14083,472.529777,0.545455,358.2,0.0,358.2,1818.821088,0.5,0.0,0.416667,0.083333,2,6,2500.0,485.184548,308.730195,0.5,12,0.18901191080000002,1.0267808963920595,0.14328,0.7275284352,59.699999999999996,1.0,Cash-Advance Heavy
C14084,1894.990608,1.0,0.0,0.0,0.0,1930.273374,0.0,0.0,0.0,0.166667,2,0,5500.0,767.315938,438.908538,0.0,12,0.3445437469090909,0.40491806912427714,0.0,0.3509587952727273,0.0,0.0,Low-Engagement
C14085,1066.884128,1.0,0.0,0.0,0.0,215.632774,0.0,0.0,0.0,0.25,6,0,1200.0,222.800881,263.186377,0.0,12,0.8890701066666666,0.20883325110259773,0.0,0.17969397833333334,0.0,0.0,High-Utilization
C14086,4896.223044,1.0,0.0,0.0,0.0,396.233514,0.0,0.0,0.0,0.25,3,0,5000.0,1288.704377,1828.723569,0.0,12,0.9792446088000001,0.26320377266701983,0.0,0.0792467028,0.0,0.0,High-Utilization
C14087,57.94319,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,11,6500.0,462.523442,188.76761,1.0,12,0.008914336923076924,7.982360688115376,0.06769230769230769,0.0,40.0,1.0,Installment-Focused
C14088,501.453416,1.0,1199.46,447.0,752.46,0.0,0.833333,0.166667,0.666667,0.0,0,17,6500.0,495.243088,183.429357,0.0,12,0.07714667938461539,0.9876153441140383,0.1845323076923077,0.0,70.5564705882353,0.6273322995347906,Installment-Focused
